country,year,n.Districts,Uniform.LastDigit,DistanceAllPairs,DistanceLastPair,Mean.FirstDigit,Mean.SecondDigit,Benford.SecondDigit,lagged.polity,fraud.democracy,inequality,fract,urban,turnout,avgmag,demtenure,gdpchange,commission,instability,lagged.fraudscore
lankasri,1977,160,0.10859375,2.9,2.93125,3.11875,4.08125,0.044309394,7,0,43.3,0.428,19.2,86.69,1,27,3.34,2,1,-0.406266686
lankasri,1989,115,0.125897921,3.156521739,2.826086957,3.104347826,4.104347826,0.023019292,8,1,40.6,0.428,17.36,63.59,8.91,NA,2.47,2,1,-0.406266686
lankasri,2000,336,0.045386905,2.981651376,2.908256881,3.258928571,4.256880734,0.011008958,5,1,40.4,0.428,15.71,75.63,8.91,NA,4.3,2,1,-0.406266686
lankasri,2001,281,0.0191107,3.046263345,2.93772242,3.306049822,4.088967972,0.031302774,5,1,46.9,0.428,15.59,76.03,11.5,0,6,2,1,-0.406266686
lankasri,2004,293,0.010029237,3.159722222,3.048611111,3.348122867,4.034722222,0.011344015,5,1,NA,0.428,15.24,75.96,11.5,3,5.94,2,1,0.572264819
lankasri,2010,358,0.029930402,3.085714286,2.981428571,3.215083799,4.194285714,0.052914824,5,1,NA,0.428,15,61.26,NA,9,3.54,2,0,-0.406266686
latvia,1993,108,0.063100137,3.083333333,3.046296296,3.277777778,4.111111111,0.080085861,NA,1,27.9,0.585,68.95,89.88,20,3,-32.12,2,0,NA
latvia,1995,95,0.073684211,3.042105263,3.131578947,3.031578947,4.115789474,0.02983227,NA,1,28.94,0.585,68.75,71.9,20,5,2.19,2,0,-0.406266686
latvia,1998,105,0.054875283,3.266666667,3.138095238,3.8,4.495238095,0.139590489,8,1,31.7,0.585,68.34,71.89,20,8,8.28,2,0,-0.406266686
latvia,2002,100,0.068,3.33,3.115,3.39,4.36,0.068252466,8,1,34.66,0.585,68.04,71.17,20,12,8.04,2,0,-0.406266686
lithuania,1992,35,0.265306122,3.6,3.428571429,3.742857143,4.8,0.301682621,NA,1,36.95,0.338,67.46,75.22,7.27,2,-5.68,2,0,NA
lithuania,1996,43,0.141157382,3.209302326,3.313953488,3.441860465,3.302325581,0.483963983,NA,1,33.58,0.338,67.23,52.92,24,6,3.29,2,0,-0.406266686
lithuania,2000,699,0.004848537,3.327610873,3.141630901,3.361945637,4.38769671,0.02346915,10,1,32.83,0.338,66.99,58.18,1.96,10,-1.07,2,0,-0.406266686
lithuania,2004,604,0.015470813,3.324503311,3.090231788,3.226821192,4.233443709,0.016757855,10,1,33.19,0.338,66.71,40.21,1.96,14,10.25,2,0,-0.406266686
lithuania,2008,803,0.005367481,3.359900374,3.130759651,3.219178082,4.174346202,0.006439257,10,1,37.6,0.338,66.9,32.37,1.96,18,9.84,2,0,-0.406266686
malawi,1999,627,0.009566834,3.377990431,3.16108453,3.476874003,4.216905901,0.015313167,NA,1,49.3,0.829,14.34,92.28,1,4,3.9,2,0,NA
mauritius,1995,126,0.04686319,3.079365079,3.126984127,3.119047619,4.563492063,0.041695051,NA,1,NA,0.632,43.28,79.69,2.95,27,4.14,2,0,NA
mauritius,2000,138,0.050199538,3.028985507,3.231884058,3.304347826,4.463768116,0.04414534,10,1,NA,0.632,42.67,80.87,2.95,32,2.61,2,0,-0.406266686
mexico,1991,3288,0.000597173,3.336929716,3.110203453,3.498783455,4.131319359,0.000896492,NA,0,47.87,0.542,71.81,61.11,16.6,NA,5.07,2,1,NA
mexico,1994,2980,0.001970632,3.327376939,3.12862441,3.475503356,4.250168577,0.003389293,-3,0,49.5,0.542,72.98,77.73,16.6,NA,4.06,2,1,1.040790943
mexico,1997,2424,0.00110011,3.255775578,3.08890264,3.295792079,4.325907591,0.009677121,0,0,48.33,0.542,73.91,57.69,16.6,0,5.87,2,1,1.53418089
mexico,2000,1800,0.005475309,3.344444444,3.145555556,3.872222222,4.277222222,0.007369735,0,1,49.1,0.542,74.72,57.24,16.6,3,2.67,2,1,-0.406266686
mexico,2003,3479,0.00070798,3.26734104,3.117196532,3.373095717,4.219942197,0.002214007,4,1,46.53,0.542,75.67,41.68,16.6,6,0.13,2,0,-0.406266686
mexico,2006,1800,0.006524691,3.339444444,3.155,3.777777778,4.513333333,0.020775842,6,1,46.18,0.542,76.61,58.9,16.6,9,3.03,2,0,-0.406266686
moldova,1994,14,0.428571429,3.571428571,3,3.642857143,4.785714286,0.797292784,NA,1,NA,0.51,46.39,79.31,104,1,-1.2,2,1,NA
moldova,1998,16,0.796875,3.375,2.65625,4.375,4.1875,0.533356509,NA,1,NA,0.51,45.27,69.12,101,5,1.6,2,1,-0.406266686
netherlands,1946,87,0.108468754,3.471264368,3.252873563,3.379310345,4.804597701,0.093962087,NA,1,47,0.077,56.14,93.12,100,29,NA,1,0,NA
netherlands,1952,13,1.426035503,4.384615385,3.423076923,2.846153846,5.153846154,0.903211423,NA,1,44.4,0.077,56.87,94.98,100,35,NA,1,0,-0.406266686
netherlands,1956,10,0.6,4.4,4.1,2.5,6.3,1.662876656,10,1,NA,0.077,58.33,95.5,150,39,NA,1,0,-0.406266686
netherlands,1963,17,0.626297578,3.235294118,3.147058824,3,4.941176471,0.614360588,10,1,26.62,0.077,60.35,95.13,150,46,6.84,1,0,-0.406266686
netherlands,1967,23,0.266540643,3.695652174,3.5,3.347826087,4.695652174,0.105842072,10,1,30.31,0.077,61.12,94.95,150,50,2.74,1,0,-0.406266686
netherlands,1971,28,0.734693878,3.75,3.375,3.178571429,4.107142857,0.161890331,10,1,28.93,0.077,61.97,79.08,150,54,13.56,1,0,-0.406266686
netherlands,1972,20,0.3,3.55,2.525,2.8,3.25,0.635926524,10,1,25.78,0.077,62.27,83.5,150,55,4.32,1,0,-0.406266686
netherlands,1977,24,0.631944444,2.666666667,2.666666667,3.666666667,5.083333333,0.492930851,10,1,24.77,0.077,63.81,88,150,60,4.46,1,0,-0.406266686
netherlands,1981,28,0.428571429,3.428571429,3.803571429,3.392857143,4,0.449790844,10,1,25.75,0.077,65.14,87.03,150,64,1.34,1,0,-0.406266686
netherlands,1982,20,0.75,2.55,2.6,2.35,4.4,0.343552823,10,1,25.88,0.077,65.53,80.98,150,65,-0.78,1,0,-0.406266686
netherlands,1989,25,0.584,3.88,3.34,3.56,3.28,0.388876729,10,1,25.79,0.077,68.29,80.27,150,72,3.44,1,0,-0.406266686
netherlands,1994,26,0.183431953,2.961538462,3.346153846,3.230769231,4.230769231,0.618769601,10,1,25.7,0.077,71.99,78.75,150,77,1.26,1,0,-0.406266686
netherlands,1998,22,0.32231405,2.727272727,2.386363636,3.318181818,4,0.706882468,10,1,24.21,0.077,75.2,73.23,150,81,4.02,1,0,-0.406266686
netherlands,2002,16,1.34375,2.9375,3.59375,3.1875,4.5625,1.000494608,10,1,27.28,0.077,78.15,79.06,150,85,1.62,1,0,-0.406266686
netherlands,2003,19,0.63434903,3.263157895,3.5,3.578947368,5.473684211,0.445228261,10,1,27.26,0.077,78.82,80.04,150,86,-0.03,1,0,-0.406266686
newzealand,1946,171,0.094695804,3.298245614,3.114035088,5.888888889,4.590643275,0.098018827,NA,1,NA,0.077,72.52,97.6,1,69,NA,2,0,NA
newzealand,1949,190,0.020498615,3.205263158,3.152631579,5.610526316,4.331578947,0.045861076,10,1,NA,0.363,72.52,97.01,1,72,NA,2,0,-0.406266686
newzealand,1951,171,0.081016381,2.883040936,3.152046784,5.964912281,3.941520468,0.037612983,10,1,NA,0.363,72.74,96.21,1,74,NA,2,0,-0.406266686
newzealand,1954,255,0.038216071,3.243137255,3.178431373,4.643137255,4.545098039,0.068114123,10,1,NA,0.363,73.41,94.57,1,77,NA,2,0,-0.406266686
newzealand,1957,255,0.021607074,3.388235294,3.092156863,5.384313725,4.168627451,0.03333719,10,1,NA,0.363,74.58,93.44,1,80,NA,2,0,-0.406266686
newzealand,1960,269,0.032185846,3.524163569,3.066914498,4.940520446,4.256505576,0.030386608,10,1,NA,0.363,76,90.26,1,83,NA,2,0,-0.406266686
newzealand,1963,290,0.021165279,3.303448276,3.15862069,4.872413793,4.289655172,0.030500528,10,1,25.13,0.363,77.73,89.56,1,86,NA,2,0,-0.406266686
newzealand,1966,261,0.035363544,3.448275862,3.327586207,4.333333333,4.344827586,0.02838018,10,1,24.58,0.363,79.33,86.6,1,89,NA,2,0,-0.406266686
newzealand,1969,301,0.007604773,3.26910299,3.086378738,5.026578073,3.943521595,0.030652695,10,1,24.25,0.363,80.66,89.88,1,92,NA,2,0,-0.406266686
newzealand,1972,450,0.032790123,3.1,3.034444444,4.977777778,4.186666667,0.013970669,10,1,24.12,0.363,81.77,89.83,1,95,NA,2,0,-0.406266686
newzealand,1975,414,0.028145348,3.247572816,2.940533981,4.299516908,3.861650485,0.025496684,10,1,24.02,0.363,82.77,83.17,1,98,NA,2,0,-0.406266686
newzealand,1978,421,0.024424371,3.329355609,3.221957041,4.399049881,4.274463007,0.017887082,10,1,25.53,0.363,83.17,84.9,1,101,NA,2,0,-0.406266686
newzealand,1981,338,0.024824061,3.408284024,3.109467456,4.698224852,4.405325444,0.041899424,10,1,26.56,0.363,83.48,91.44,1,104,1.27,2,0,-0.406266686
newzealand,1987,420,0.01814059,3.307142857,3.003571429,4.24047619,3.645238095,0.10931739,10,1,27.31,0.363,84.1,89.06,1,110,2.69,2,0,-0.406266686
nigeria,2003,5928,0.008049131,3.151767574,3.066842747,3.294871795,4.199715563,0.001499377,NA,1,43.7,0.805,44.39,49.32,1,NA,3.78,2,0,NA
norway,1945,154,0.095462979,3.263888889,3.135416667,3.584415584,3.9375,0.027872255,NA,1,NA,0.098,50.46,76.36,NA,5,NA,0,0,NA
norway,1949,164,0.028405711,3.182926829,3.076219512,3.359756098,4.164634146,0.045235927,NA,1,NA,0.098,50.46,82.02,5.17,9,NA,0,0,-0.406266686
norway,1953,120,0.036111111,3.226086957,2.869565217,3.65,4.417391304,0.074890006,NA,1,NA,0.098,50.32,79.33,7.5,13,NA,0,0,-0.406266686
norway,1957,124,0.044484912,3.37398374,3.317073171,3.524193548,4.479674797,0.155885308,10,1,NA,0.098,50.1,78.32,7.5,17,NA,0,0,-0.406266686
norway,1961,130,0.039053254,2.991935484,2.97983871,3.546153846,3.822580645,0.08365488,10,1,21.1,0.098,51.45,79.07,7.5,21,NA,0,0,-0.406266686
norway,1969,136,0.134299308,3.455882353,3.066176471,3.426470588,4.058823529,0.091022387,10,1,23.35,0.098,63.83,83.84,7.5,29,2.26,0,0,-0.406266686
norway,1973,171,0.082384323,3.614035088,3.040935673,3.368421053,4.532163743,0.050207293,10,1,25.03,0.098,67.07,80.24,8.16,33,5.27,0,0,-0.406266686
norway,1977,182,0.054220505,3.247252747,3.263736264,3.423076923,4.406593407,0.070379932,10,1,22.37,0.098,69.13,82.89,7.79,37,5.79,0,0,-0.406266686
norway,1981,192,0.047092014,3.260416667,2.989583333,3.453125,4.125,0.012584232,10,1,22.22,0.098,70.7,81.99,7.89,41,4.5,0,0,-0.406266686
norway,1985,206,0.076915826,3.038834951,2.939320388,3.470873786,4.053398058,0.054307555,10,1,23.05,0.098,71.31,84.03,8.26,45,5.89,0,0,-0.406266686
norway,1989,207,0.08310579,3.246376812,3.176328502,3.468599034,4.410628019,0.04330906,10,1,23.35,0.098,71.83,83.16,8.68,49,-0.17,0,0,-0.406266686
norway,1993,258,0.043807463,3.050387597,2.968992248,3.38372093,4.147286822,0.023003645,10,1,23.41,0.098,73.04,75.85,8.68,53,3.52,0,0,-0.406266686
norway,1997,261,0.020683783,3.295019157,3.116858238,3.344827586,4.249042146,0.024098939,10,1,23.14,0.098,74.69,78.33,8.68,57,5.1,0,0,-0.406266686
norway,2001,319,0.055512426,3.288401254,3.144200627,3.34169279,4.169278997,0.019777919,10,1,24.46,0.098,76.36,75.48,8.68,61,3.25,0,0,-0.406266686
norway,2005,255,0.028681276,3.454901961,3.054901961,3.470588235,4.411764706,0.019429366,10,1,25.34,0.098,77.49,77.44,8.89,65,3.96,0,0,-0.406266686
pakistan,2002,1559,0.002785045,3.357921745,3.129570237,3.581141758,4.087235407,0.013204405,NA,0,30.6,0.532,33.68,41.8,1,NA,1.98,2,0,NA
pakistan,2008,1259,0.003589091,3.346368715,3.128092578,3.791898332,4.381484437,0.007830277,7,1,30,0.532,38.1,44.55,1,NA,4.83,2,1,1.192322301
philippines,1998,716,0.005820667,3.337062937,3.070629371,3.751396648,4.123076923,0.009418534,8,1,47.2,0.161,48.11,78.75,1,10,5.19,2,0,0.353319597
philippines,2004,524,0.005477536,3.158396947,2.973282443,3.93129771,4.139312977,0.004612271,8,1,47.9,0.161,48.02,30.42,1,16,4.97,2,0,-0.406266686
philippines,2010,665,0.012357963,3.42406015,3.048120301,3.869172932,4.087218045,0.006251679,8,1,43,0.161,48.6,73.42,NA,22,1.15,2,0,1.53418089
poland,1991,934,0.009175153,3.286937901,3.223768737,3.055674518,4.309421842,0.012835002,NA,1,26.81,0.047,61.31,43.2,10.57,1,NA,2,0,NA
poland,1993,861,0.018897347,3.335656214,3.032520325,3.759581882,4.12775842,0.017587233,-7,1,28.88,0.047,61.4,52.08,7.52,3,2.51,2,0,-0.406266686
poland,1997,559,0.02089407,3.431127013,3.178890877,3.518783542,4.257602862,0.011064738,-6,1,30.76,0.047,61.58,47.93,7.52,7,6.24,2,0,-0.406266686
poland,2001,444,0.06332684,3.1191067,3.126550868,2.77027027,4.330024814,0.014829226,8,1,28.56,0.047,61.66,46.18,11.22,11,4.26,2,0,-0.406266686
poland,2005,635,0.058193316,3.452861953,3.242424242,3.319685039,4.385521886,0.018788775,9,1,31.29,0.047,61.46,40.57,11.22,15,5.14,2,0,-0.406266686
poland,2007,337,0.181748541,3.172297297,3.047297297,3.264094955,4.216216216,0.019956739,9,1,34,0.047,61,53.88,11.22,17,6.19,2,0,-0.406266686
portugal,1976,259,0.04068216,3.347490347,3.162162162,3.61003861,4.084942085,0.057922274,NA,1,30.13,0.04,41.18,83.27,11.77,0,-4.35,1,1,NA
portugal,1979,167,0.019398329,3.161676647,3.188622754,3.173652695,4.335329341,0.042872269,-9,1,30.67,0.04,42.38,87.54,12.3,3,2.82,1,0,0.491336559
portugal,1980,192,0.04437934,3.583333333,3.1328125,3.78125,4.307291667,0.05660001,-3,1,30.67,0.04,42.79,85.45,12.3,4,5.64,1,0,-0.406266686
portugal,1983,226,0.057639596,3.473451327,3.14380531,3.654867257,4.451327434,0.051402427,3,1,30.77,0.04,44.29,78.64,12.3,7,2.14,1,0,-0.406266686
portugal,1985,217,0.027628533,3.396313364,3.062211982,3.649769585,4.059907834,0.026784656,9,1,30.84,0.04,45.3,75.37,12.3,9,-1.88,1,0,-0.406266686
portugal,1987,243,0.05488662,3.222222222,3.065843621,3.83127572,4.106995885,0.051815689,9,1,30.91,0.04,46.34,72.64,12.3,11,4.14,1,0,-0.406266686
portugal,1991,197,0.017032132,3.329949239,2.979695431,3.360406091,4.091370558,0.037594727,10,1,29.73,0.04,48.55,68.18,11.3,15,3.95,1,0,-0.406266686
portugal,1995,179,0.055210512,3.407821229,3.229050279,3.715083799,4.553072626,0.077540769,10,1,35.56,0.04,51.11,66.3,11.3,19,0.96,1,0,-0.406266686
portugal,2002,187,0.061225657,3.486631016,3.237967914,3.930481283,4.080213904,0.040121219,10,1,36.08,0.04,55.67,62.84,11.1,26,1.94,1,0,-0.406266686
portugal,2005,188,0.03044364,3.446808511,2.986702128,3.489361702,4.372340426,0.037979356,10,1,37,0.04,57.58,64.26,11.25,29,1.81,1,0,-0.406266686
romania,1990,955,0.015509443,3.371727749,3.151832461,3.542408377,4.29947644,0.015741166,NA,1,20.82,0.3,53.22,NA,9.63,0,-5.8,2,1,NA
romania,1992,313,0.016750196,3.309904153,3.126198083,3.539936102,4.028753994,0.007381645,-8,1,23.65,0.3,53.44,76.29,7.81,2,-12.9,2,1,0.572264819
romania,1996,293,0.027035842,3.225255973,3.175767918,3.744027304,4.058020478,0.042325435,-8,1,27.38,0.3,53.62,76.01,7.81,6,7.16,2,1,-0.406266686
romania,2000,188,0.031575373,3.367021277,3.010638298,3.585106383,4.5,0.056565204,5,1,27.21,0.3,53,65.31,7.79,10,-1.2,2,0,-0.406266686
singapore,1968,14,0.326530612,4.428571429,3.571428571,5.285714286,3.928571429,0.265008096,NA,0,45.7,0.388,100,94.09,1,NA,12.28,0,1,NA
singapore,1972,138,0.078554925,3.405797101,3.047101449,4.144927536,3.855072464,0.050762569,NA,0,41,0.388,100,82.15,1,NA,12.08,0,0,-0.406266686
singapore,1976,108,0.083676269,3.203703704,2.782407407,3.648148148,3.861111111,0.09705325,-2,0,37,0.388,100,95.1,1,NA,4.61,0,0,0.491336559
singapore,1980,81,0.169029111,2.975308642,2.882716049,2.456790123,4.012345679,0.207896353,-2,0,40.69,0.388,100,95.48,1,NA,9.42,0,0,0.491336559
singapore,1984,99,0.019283747,3.02020202,2.95959596,4.131313131,3.515151515,0.160935228,-2,0,42,0.388,100,95.59,1,NA,8.54,0,0,-0.406266686
singapore,1988,105,0.239909297,3.066666667,2.971428571,3.238095238,3.666666667,0.14891132,-2,0,41,0.388,100,94.7,1,NA,10.76,0,0,-0.406266686
singapore,1991,54,0.179698217,3.796296296,3.083333333,2.944444444,3.722222222,0.101613311,-2,0,47,0.388,100,95.03,1,NA,10.04,0,0,-0.406266686
singapore,1997,33,0.074380165,3.575757576,2.924242424,3.939393939,4.090909091,0.334231439,-2,0,45,0.388,100,95.91,3.65,NA,7.53,0,0,-0.406266686
singapore,2001,27,0.165980796,3.666666667,2.796296296,3.814814815,4.185185185,0.218977408,-2,0,48.1,0.388,100,94.61,3.65,NA,8.9,0,0,-0.406266686
singapore,2006,32,0.11328125,3.59375,3.1875,4.5,4.0625,0.142871329,-2,0,NA,0.388,100,94.01,3.65,NA,7.49,0,0,-0.406266686
slovakia,1994,17,0.280276817,3,3.029411765,3.176470588,5.588235294,0.836756931,NA,1,21.5,0.332,56.53,75.41,150,0,1.9,1,1,NA
slovenia,1996,160,0.05703125,3.50625,3.3375,3.3875,4.1125,0.053393961,NA,1,24.59,0.231,50.64,73.67,11,6,NA,2,0,NA
slovenia,2000,113,0.111285144,3.353982301,3.075221239,3.89380531,4.380530973,0.044246762,10,1,24.77,0.231,50.75,70.36,9,10,5.27,2,0,-0.406266686
spain,1977,578,0.022617066,3.307958478,3.200692042,3.294117647,4.193771626,0.014737857,NA,1,31.96,0.502,70.86,76.96,6.73,0,3.3,1,1,NA
spain,1979,740,0.004601899,3.313432836,3.105834464,3.440540541,4.08412483,0.020946596,-7,1,30.11,0.502,72.15,68.13,6.73,2,1.46,1,1,-0.406266686
spain,1982,677,0.019289637,3.035555556,2.925185185,3.40620384,4.186666667,0.007245452,-7,1,30.46,0.502,73.36,79.83,6.73,5,-0.13,1,0,-0.406266686
spain,1986,661,0.004781185,3.238239757,3.149468892,3.593040847,4.291350531,0.022834086,5,1,26.2,0.502,74.44,70.37,6.73,9,2.32,1,0,-0.406266686
spain,1989,787,0.017826207,3.18678526,3.038119441,3.402795426,4.3227446,0.012106024,9,1,27.51,0.502,75.12,70.01,6.73,12,5.09,1,0,-0.406266686
spain,1993,743,0.010508125,3.344549125,3.088829071,3.271870794,3.858681023,0.018534406,10,1,34.41,0.502,75.65,77.05,6.73,16,0.93,1,0,-0.406266686
spain,1996,519,0.014363624,3.38150289,3.241811175,3.454720617,4.21194605,0.013246298,10,1,34.72,0.502,75.94,78.06,6.73,19,2.76,1,0,-0.406266686
spain,2000,760,0.021087258,3.397368421,3.183552632,3.346052632,4.178947368,0.016023471,10,1,33.6,0.502,76.26,68.71,6.73,23,4.48,1,0,-0.406266686
spain,2004,873,0.01139046,3.394495413,3.137041284,3.35395189,4.097477064,0.014586198,10,1,31.5,0.502,76.61,75.66,6.73,27,3.19,1,0,-0.406266686
spain,2008,1110,0.013489165,3.224231465,3.070524412,3.372972973,4.119349005,0.005496486,10,1,NA,0.502,77.1,76.03,6.73,31,3.77,1,0,-0.406266686
statesunited,1946,969,0.010680955,3.352051836,3.14524838,3.712074303,4.51511879,0.02567953,NA,1,34.28,0.491,NA,NA,1,137,NA,0,0,NA
statesunited,1948,1070,0.009607826,3.334296724,3.090077071,4.295327103,4.385356455,0.008630723,10,1,35.16,0.491,NA,NA,1,139,NA,0,0,-0.406266686
statesunited,1952,986,0.0132319,3.248945148,2.983122363,4.5,3.965189873,0.016485996,10,1,35.1,0.491,65.36,NA,1,143,NA,0,0,-0.406266686
statesunited,1956,897,0.016978433,3.358490566,3.14504717,4.742474916,3.982311321,0.018905687,10,1,34.2,0.491,67.68,NA,1,147,NA,0,0,-0.406266686
statesunited,1960,937,0.006857873,3.385300668,3.047884187,4.400213447,3.914253898,0.012107436,10,1,34.88,0.491,70,NA,1,151,NA,0,0,-0.406266686
statesunited,1966,1037,0.007179861,3.33706721,3.128818737,4.586306654,3.984725051,0.021711583,10,1,34.68,0.491,72.16,NA,1,157,6.49,0,0,-0.406266686
statesunited,1968,1104,0.006091157,3.279693487,3.074712644,4.392210145,3.964559387,0.026895228,10,1,34.72,0.491,72.88,89.66,1,159,2.74,0,0,-0.406266686
statesunited,1970,1106,0.004025388,3.368821293,3.120722433,4.581374322,4.126425856,0.013297956,10,1,34.06,0.491,73.6,70.32,1,161,3.14,0,0,-0.406266686
statesunited,1972,1142,0.020623173,3.181902985,2.993003731,4.074430823,3.759328358,0.035476109,10,1,34.46,0.491,73.62,79.85,1,163,3.29,0,0,-0.406266686
statesunited,1974,1178,0.009840857,3.372987478,3.135062612,4.570458404,4.236135957,0.004292606,10,1,34.16,0.491,73.64,58.15,1,165,5.65,0,0,-0.406266686
statesunited,1978,1033,0.02131125,3.385802469,3.065843621,4.440464666,4.159465021,0.007732425,10,1,35.02,0.491,73.68,57.04,1,169,4.62,0,0,-0.406266686
statesunited,1980,1159,0.010443831,3.427542754,3.040054005,3.673856773,3.788478848,0.022434224,10,1,35.2,0.491,73.7,76.53,1,171,3.17,0,0,-0.406266686
statesunited,1984,1146,0.005591952,3.315886134,3.056932966,3.368237347,3.936639118,0.015116483,10,1,36.9,0.491,74.34,74.63,1,175,4.64,0,0,-0.406266686
statesunited,1986,1089,0.004898303,3.283938815,3.03585086,4.201101928,3.982791587,0.020987836,10,1,37.56,0.491,74.66,54.89,1,177,4.24,0,0,-0.406266686
statesunited,1988,1112,0.02102311,3.323447637,3.067655236,3.532374101,3.999073216,0.015823933,10,1,37.76,0.491,74.98,72.48,1,179,3.57,0,0,-0.406266686
statesunited,1990,1134,0.010361163,3.332129964,3.032039711,4.298941799,4.01534296,0.0183899,10,1,37.8,0.491,75.3,56.03,1,181,3.68,0,0,-0.406266686
statesunited,1992,1485,0.005380403,3.366022099,3.09910221,3.472727273,3.863950276,0.018474473,10,1,NA,0.491,76.06,78.02,1,183,-0.06,0,0,-0.406266686
statesunited,1996,1572,0.008132134,3.246753247,3.010064935,3.60178117,3.935714286,0.018787022,10,1,NA,0.491,77.58,65.97,1,187,2.72,0,0,-0.406266686
statesunited,1998,1314,0.004288206,3.308282209,3.070552147,3.819634703,3.946319018,0.011854524,10,1,NA,0.491,78.34,51.55,1,189,4.48,0,0,-0.406266686
statesunited,2000,1567,0.007705593,3.235635894,3.095868302,3.342693044,4.073595868,0.003312902,10,1,40.8,0.491,79.1,63.76,1,191,4.79,0,0,-0.406266686
statesunited,2006,1281,0.013643834,3.356294537,3.04631829,3.760343482,4.034045922,0.00955702,10,1,NA,0.491,80.69,47.52,1,197,3.35,0,0,-0.406266686
sweden,1948,163,0.09639053,3.136054422,3.136054422,3.214723926,4.095238095,0.036413277,NA,1,41,0.189,65.72,82.74,8.21,31,NA,0,0,NA
sweden,1958,154,0.041490977,3.253731343,3.156716418,3.162337662,4.350746269,0.068201733,10,1,54.5,0.189,71.2,77.42,8.25,41,NA,0,0,-0.406266686
sweden,1960,168,0.116071429,2.879746835,3.196202532,2.797619048,3.930379747,0.034983909,10,1,27.49,0.189,72.49,85.91,8.29,43,NA,0,0,-0.406266686
sweden,1964,197,0.031977119,3.387283237,3.089595376,3.203045685,4.248554913,0.079361144,10,1,26.22,0.189,76.14,83.86,8.32,47,5.33,0,0,-0.406266686
sweden,1970,224,0.022002551,3.291666667,3.081018519,3.325892857,4.115740741,0.041036254,10,1,24.74,0.189,81.03,88.28,12.5,53,5.01,0,0,-0.406266686
sweden,1973,252,0.03111615,3.012096774,3.068548387,3.515873016,4.467741935,0.02890313,10,1,23.25,0.189,82.05,90.84,12.5,56,2.29,0,0,-0.406266686
sweden,1976,223,0.027368336,3.260089686,3.004484305,3.560538117,3.68161435,0.045452801,10,1,21.87,0.189,82.8,91.76,12.46,59,2.55,0,0,-0.406266686
sweden,1979,250,0.0352,3.152,3.058,3.416,4.18,0.063511393,10,1,21.97,0.189,83.02,90.72,12.46,62,1.75,0,0,-0.406266686
sweden,1982,252,0.05095742,3.197580645,3.024193548,3.472222222,4.266129032,0.022942154,10,1,20.13,0.189,83.09,91.45,12.46,65,0.45,0,0,-0.406266686
sweden,1985,196,0.024573095,3.612244898,3.193877551,3.459183673,4.290816327,0.083761051,10,1,21.08,0.189,83.1,89.85,12.46,68,4.23,0,0,-0.406266686
sweden,1988,224,0.026387117,3.5,3.270089286,3.767857143,4.25,0.023267353,10,1,20.88,0.189,83.1,85.96,12.46,71,3.35,0,0,-0.406266686
sweden,1991,252,0.016313933,3.047619048,3.075396825,3.496031746,4.107142857,0.0922093,10,1,21.53,0.189,83.24,86.74,12.46,74,0.75,0,0,-0.406266686
sweden,1994,261,0.027730069,3.329501916,3.203065134,3.61302682,3.973180077,0.027449039,10,1,21.94,0.189,83.68,86.82,12.03,77,-2.07,0,0,-0.406266686
sweden,1998,232,0.03225327,3.400862069,3.226293103,3.556034483,4.396551724,0.027339183,10,1,22.05,0.189,83.95,81.39,12.03,81,2.9,0,0,-0.406266686
sweden,2002,232,0.063837693,3.193965517,3.13362069,3.25,4.163793103,0.018989424,10,1,23.34,0.189,84.14,80.11,12.03,85,1.56,0,0,-0.406266686
sweden,2006,232,0.016646849,3.413793103,3.105603448,3.870689655,3.965517241,0.024152621,10,1,23.52,0.189,84.47,81.99,12.03,89,2.82,0,0,-0.406266686
switzerland,1947,108,0.037379973,3.527777778,2.921296296,3.481481481,4.212962963,0.148029173,NA,1,NA,0.575,65.72,71.69,8,99,NA,0,0,NA
switzerland,1951,98,0.072469804,3.163265306,2.857142857,3.581632653,4.295918367,0.092157624,10,1,NA,0.575,66.43,69.78,7.84,103,NA,0,0,-0.406266686
switzerland,1963,95,0.135734072,3.515789474,3.136842105,3.557894737,4.357894737,0.080725835,10,1,NA,0.575,75.23,64.46,8.82,115,NA,0,0,-0.406266686
switzerland,1971,134,0.052572956,3.634328358,3.179104478,3.537313433,4.395522388,0.064148899,10,1,NA,0.575,81.37,56.36,8.25,123,NA,0,0,-0.406266686
switzerland,1975,152,0.024930748,3.592105263,3.381578947,3.401315789,3.907894737,0.032311909,10,1,NA,0.575,82.73,52.39,8,127,NA,0,0,-0.406266686
switzerland,1979,146,0.040532933,3.568493151,3.184931507,3.801369863,3.808219178,0.065236138,10,1,38.73,0.575,83.02,48.06,7.92,131,NA,0,0,-0.406266686
switzerland,1983,159,0.084213441,3.238993711,2.962264151,3.41509434,4.075471698,0.062938999,10,1,30.9,0.575,83.09,48.91,7.69,135,-1.31,0,0,-0.406266686
switzerland,1991,179,0.033363503,3.312849162,3.201117318,3.787709497,3.804469274,0.061909599,10,1,30.91,0.575,83.24,46.04,7.69,143,3.67,0,0,-0.406266686
switzerland,1995,198,0.034588307,3.333333333,3.068181818,3.818181818,4.247474747,0.045283388,10,1,29.22,0.575,83.82,42.25,7.69,147,1.27,0,0,-0.406266686
